1574710757,4,-148.05000000000015,-55.150000000000034
1574710758,4,-149.2500000000003,-55.7
1574710759,5,-150.55000000000044,-56.14999999999998
1574710760,4,-151.7000000000006,-56.49999999999996
1574710761,3,-152.90000000000077,-56.79999999999994
1574710762,3,-154.10000000000093,-57.09999999999992
1574710763,3,-155.40000000000106,-57.5499999999999
1574710764,3,-156.55000000000123,-58.04999999999987
1574710765,3,-157.80000000000138,-58.649999999999835
1574710766,2,-159.05000000000152,-59.2499999999998
1574710767,2,-160.25000000000168,-59.899999999999764
1574710768,2,-161.45000000000184,-60.54999999999973
1574710769,2,-162.600000000002,-61.19999999999969
1574710770,3,-163.80000000000217,-61.89999999999965
1574710771,3,-164.90000000000236,-62.64999999999961
1574710772,2,-165.95000000000255,-63.399999999999565
1574710773,2,-167.05000000000274,-64.24999999999952
1574710774,2,-168.20000000000292,-65.04999999999947
1574710775,3,-169.20000000000312,-65.79999999999943
1574710776,2,-170.30000000000328,-66.59999999999938
1574710777,2,-171.45000000000343,-67.39999999999934
1574710778,2,-172.55000000000362,-68.19999999999929
1574710779,2,-173.6500000000038,-69.04999999999924
1574710780,2,-174.800000000004,-69.8499999999992
1574710781,2,-175.8500000000042,-70.69999999999915
1574710782,3,-176.85000000000443,-71.5999999999991
1574710783,2,-177.75000000000463,-72.49999999999905
1574710784,4,-178.65000000000484,-73.449999999999
1574710785,4,-179.55000000000504,-74.44999999999894
1574710786,4,-180.45000000000525,-75.54999999999887
1574710787,5,-181.30000000000544,-76.64999999999881
1574710788,2,-182.15000000000563,-77.74999999999875
1574710789,2,-182.95000000000582,-78.74999999999869
1574710790,2,-183.750000000006,-79.84999999999863
1574710791,2,-184.6000000000062,-80.94999999999857
1574710792,2,-185.35000000000636,-81.99999999999851
1574710793,2,-186.15000000000654,-83.09999999999845
1574710794,2,-186.95000000000672,-84.24999999999838
1574710795,2,-187.65000000000688,-85.39999999999831
1574710796,2,-188.40000000000705,-86.59999999999825
1574710797,3,-189.10000000000719,-87.74999999999818
1574710798,2,-189.75000000000733,-88.89999999999812
1574710799,4,-190.35000000000747,-90.09999999999805
1574710800,3,-190.9500000000076,-91.29999999999798
1574710801,2,-191.55000000000774,-92.54999999999791
1574710802,2,-192.10000000000787,-93.79999999999784
1574710803,2,-192.700000000008,-95.04999999999777
1574710804,2,-193.1500000000081,-96.1499999999977
1574710805,2,-193.75000000000824,-97.34999999999764
1574710806,2,-194.30000000000837,-98.59999999999756
1574710807,2,-194.95000000000852,-99.8499999999975
1574710808,2,-195.50000000000864,-101.09999999999742
1574710809,2,-195.95000000000874,-102.34999999999735
1574710810,2,-196.30000000000882,-103.64999999999728
1574710811,2,-196.50000000000887,-104.8999999999972
1574710812,3,-196.75000000000892,-106.19999999999713
1574710813,4,-196.90000000000896,-107.29999999999707
1574710814,4,-197.20000000000903,-108.649999999997
1574710815,4,-197.45000000000908,-110.04999999999691
1574710816,2,-197.70000000000914,-111.39999999999684
1574710817,2,-197.9500000000092,-112.74999999999676
1574710818,2,-198.20000000000925,-114.09999999999668
1574710819,2,-198.4500000000093,-115.29999999999661
1574710820,2,-198.65000000000936,-116.64999999999654
1574710821,2,-198.75000000000938,-117.89999999999647
1574710822,2,-198.8000000000094,-119.29999999999639
1574710823,2,-198.8000000000094,-120.59999999999631
1574710824,2,-198.8000000000094,-121.94999999999624
1574710825,2,-198.75000000000938,-123.34999999999616
1574710826,2,-198.65000000000936,-124.69999999999608
1574710827,2,-198.55000000000933,-125.999999999996
1574710828,3,-198.4500000000093,-127.14999999999594
1574710829,2,-198.3500000000093,-128.3999999999959
1574710830,2,-198.20000000000925,-129.799999999996
1574710831,2,-198.05000000000922,-131.1499999999961
1574710832,2,-197.9000000000092,-132.44999999999624
1574710833,2,-197.80000000000916,-133.24999999999636
1574710835,2,-197.75000000000915,-134.2999999999966
1574710836,2,-197.65000000000913,-135.54999999999674
1574710837,2,-197.5000000000091,-136.89999999999685
1574710838,2,-197.30000000000905,-138.24999999999696
1574710839,2,-197.050000000009,-139.54999999999708
1574710840,2,-196.75000000000892,-140.8499999999972
1574710841,3,-196.40000000000884,-142.09999999999735
1574710842,2,-195.95000000000874,-143.2999999999975
1574710843,4,-195.50000000000864,-144.4499999999977
1574710844,4,-195.00000000000853,-145.69999999999783
1574710845,4,-194.4500000000084,-146.849999999998
1574710846,3,-193.9500000000083,-148.14999999999813
1574710847,3,-193.40000000000816,-149.39999999999827
1574710848,2,-192.90000000000805,-150.49999999999847
1574710849,2,-192.40000000000794,-151.64999999999864
1574710850,2,-191.90000000000782,-152.79999999999882
1574710851,2,-191.30000000000769,-153.99999999999898
1574710852,2,-190.75000000000756,-155.09999999999917
1574710853,2,-190.15000000000742,-156.3499999999993
1574710854,3,-189.50000000000728,-157.44999999999948
1574710855,2,-188.85000000000713,-158.59999999999965
1574710856,3,-188.15000000000697,-159.74999999999983
1574710857,2,-187.50000000000682,-160.80000000000004
1574710858,4,-186.75000000000665,-161.95000000000022
1574710859,4,-186.0500000000065,-163.00000000000043
1574710860,3,-185.30000000000632,-164.10000000000062
1574710861,2,-184.45000000000613,-165.2500000000008
1574710862,2,-183.60000000000593,-166.300000000001
1574710863,2,-182.75000000000574,-167.4000000000012
1574710864,2,-181.85000000000554,-168.4500000000014
1574710865,2,-180.95000000000533,-169.5500000000016
1574710866,3,-180.05000000000513,-170.6000000000018
1574710867,3,-179.15000000000492,-171.55000000000203
1574710868,3,-178.35000000000474,-172.45000000000223
1574710869,4,-177.40000000000452,-173.45000000000246
1574710870,3,-176.4500000000043,-174.4500000000027
1574710871,4,-175.45000000000408,-175.4000000000029
1574710872,4,-174.50000000000387,-176.3000000000031
1574710873,4,-173.45000000000366,-177.25000000000333
1574710874,4,-172.40000000000344,-178.10000000000352
1574710875,4,-171.40000000000325,-178.80000000000368
1574710876,4,-170.2000000000031,-179.45000000000383
1574710877,3,-169.00000000000293,-180.15000000000398
1574710878,3,-167.75000000000279,-180.75000000000412
1574710879,2,-166.50000000000264,-181.40000000000427
1574710880,2,-165.2500000000025,-182.0000000000044
1574710881,2,-164.05000000000234,-182.60000000000454
1574710882,2,-162.8000000000022,-183.20000000000468
1574710883,2,-161.60000000000204,-183.7000000000048
1574710884,2,-160.3500000000019,-184.10000000000488
1574710885,2,-159.0000000000018,-184.45000000000496
1574710886,2,-157.70000000000167,-184.80000000000504
1574710887,2,-156.35000000000156,-185.0500000000051
1574710888,2,-155.05000000000143,-185.25000000000514
1574710889,2,-153.70000000000132,-185.4500000000052
1574710890,2,-152.35000000000122,-185.60000000000522
1574710891,2,-151.0000000000011,-185.70000000000525
1574710892,2,-149.70000000000098,-185.75000000000526
1574710893,4,-148.35000000000088,-185.75000000000526
1574710894,5,-147.15000000000072,-185.70000000000525
1574710895,5,-146.50000000000057,-185.70000000000525
1574710897,6,-145.90000000000043,-185.60000000000522
1574710903,6,-146.05000000000047,-185.1000000000051
1574710904,6,-147.05000000000067,-185.0500000000051
1574710906,5,-148.35000000000096,-185.25000000000514
1574710910,2,-153.65000000000143,-186.30000000000538
1574710911,2,-155.00000000000153,-186.55000000000544
1574710912,2,-156.35000000000164,-186.8000000000055
1574710913,2,-157.70000000000175,-187.05000000000555
1574710914,2,-159.05000000000186,-187.35000000000562
1574710915,2,-160.300000000002,-187.80000000000572
1574710916,2,-161.30000000000223,-188.30000000000584
1574710917,2,-162.4500000000024,-188.95000000000599
1574710918,2,-163.60000000000258,-189.70000000000616
1574710919,2,-164.70000000000277,-190.40000000000632
1574710920,2,-165.75000000000296,-191.10000000000647
1574710921,2,-166.90000000000313,-191.85000000000664
1574710922,2,-168.0500000000033,-192.60000000000682
1574710923,2,-169.1500000000035,-193.400000000007
1574710924,3,-170.2500000000037,-194.20000000000718
1574710925,3,-171.3500000000039,-195.05000000000737
1574710926,5,-172.4000000000041,-195.85000000000755
1574710927,4,-173.55000000000427,-196.70000000000775
1574710928,4,-174.60000000000448,-197.60000000000795
1574710929,4,-175.5500000000047,-198.55000000000817
1574710930,5,-176.4000000000049,-199.5500000000084
1574710931,4,-177.15000000000506,-200.6500000000086
1574710932,3,-177.90000000000524,-201.80000000000877
1574710933,3,-178.70000000000542,-202.95000000000894
1574710934,3,-179.40000000000558,-204.10000000000912
1574710935,3,-180.0000000000057,-205.30000000000928
1574710936,3,-180.55000000000584,-206.55000000000942
1574710937,2,-181.00000000000594,-207.85000000000954
1574710938,2,-181.40000000000603,-209.15000000000967
1574710939,2,-181.7500000000061,-210.4500000000098
1574710940,2,-182.05000000000618,-211.75000000000992
1574710941,3,-182.25000000000622,-213.00000000001006
1574710942,3,-182.40000000000626,-214.40000000001015
1574710943,3,-182.50000000000628,-215.75000000001026
1574710944,3,-182.5500000000063,-217.10000000001037
1574710945,2,-182.5500000000063,-218.45000000001048
1574710946,2,-182.50000000000628,-219.85000000001057
1574710947,2,-182.35000000000625,-221.1500000000107
1574710948,2,-182.1500000000062,-222.5000000000108
1574710949,2,-181.90000000000614,-223.8500000000109
1574710950,2,-181.55000000000607,-225.10000000001105
1574710951,2,-181.10000000000596,-226.40000000001118
1574710952,2,-180.65000000000586,-227.7000000000113
1574710953,2,-180.15000000000575,-228.90000000001146
1574710954,3,-179.5500000000056,-230.10000000001162
1574710955,4,-178.90000000000546,-231.30000000001178
1574710956,4,-178.25000000000531,-232.45000000001195
1574710957,3,-177.50000000000514,-233.60000000001213
1574710958,3,-176.70000000000496,-234.65000000001234
1574710959,2,-175.80000000000476,-235.65000000001257
1574710960,2,-174.90000000000455,-236.60000000001278
1574710962,2,-173.85000000000431,-237.500000000013
1574710963,2,-172.80000000000413,-238.30000000001317
1574710964,2,-171.8000000000039,-239.10000000001335
1574710965,2,-170.8000000000037,-239.90000000001353
1574710966,2,-169.70000000000354,-240.8000000000137
1574710967,3,-168.55000000000337,-241.6000000000139
1574710968,2,-167.45000000000317,-242.250000000014
1574710969,2,-166.35000000000298,-242.80000000001414
1574710970,2,-165.10000000000284,-243.30000000001425
1574710971,3,-163.8000000000027,-243.75000000001435
1574710972,3,-162.5000000000026,-244.15000000001444
1574710973,2,-161.20000000000246,-244.4500000000145
1574710974,2,-159.85000000000235,-244.70000000001457
1574710975,2,-158.50000000000225,-244.95000000001463
1574710976,2,-157.10000000000215,-245.15000000001467
1574710977,2,-155.75000000000205,-245.2500000000147
1574710978,2,-154.40000000000194,-245.3000000000147
1574710979,2,-153.05000000000183,-245.3000000000147
1574710980,2,-151.70000000000172,-245.20000000001468
1574710981,2,-150.35000000000161,-245.05000000001465
1574710982,2,-149.0500000000015,-244.8500000000146
1574710983,2,-147.75000000000136,-244.55000000001453
1574710984,5,-146.45000000000124,-244.15000000001444
1574710985,4,-145.30000000000106,-243.70000000001434
1574710986,4,-143.95000000000095,-243.20000000001423
1574710987,3,-142.7000000000008,-242.70000000001411
1574710988,2,-141.45000000000067,-242.150000000014
1574710989,2,-140.3000000000005,-241.45000000001383
1574710990,2,-139.10000000000034,-240.75000000001367
1574710991,2,-137.95000000000016,-240.0000000000135
1574710992,2,-136.84999999999997,-239.25000000001333
1574710993,2,-135.79999999999976,-238.40000000001314
1574710994,2,-134.79999999999956,-237.45000000001292
1574710995,2,-133.84999999999934,-236.5000000000127
1574710996,2,-132.94999999999914,-235.50000000001248
1574710997,2,-132.14999999999895,-234.50000000001225
1574710998,3,-131.39999999999878,-233.45000000001204
1574710999,2,-130.6499999999986,-232.30000000001186
1574711000,3,-129.99999999999847,-231.20000000001167
1574711001,2,-129.2999999999983,-230.0500000000115
1574711002,2,-128.64999999999816,-228.80000000001135
1574711003,3,-128.09999999999803,-227.6000000000112
1574711004,2,-127.59999999999805,-226.30000000001107
1574711005,2,-127.14999999999807,-225.00000000001094
1574711006,2,-126.7499999999981,-223.70000000001082
1574711007,2,-126.44999999999811,-222.4000000000107
1574711008,2,-126.29999999999812,-221.05000000001058
1574711009,2,-126.14999999999813,-219.70000000001048
1574711010,2,-126.04999999999814,-218.45000000001033
1574711011,2,-125.99999999999814,-217.05000000001024
1574711012,2,-125.99999999999814,-215.70000000001014
1574711013,4,-125.99999999999814,-214.35000000001003
1574711014,4,-126.04999999999814,-212.95000000000994
1574711015,4,-126.24999999999812,-211.60000000000983
1574711016,2,-126.54999999999811,-210.3500000000097
1574711017,2,-126.99999999999808,-209.10000000000954
1574711018,2,-127.49999999999805,-207.80000000000942
1574711019,2,-127.99999999999802,-206.55000000000928
1574711020,3,-128.49999999999812,-205.25000000000915
1574711021,2,-128.99999999999824,-203.95000000000903
1574711022,2,-129.59999999999837,-202.75000000000887
1574711023,3,-130.24999999999852,-201.5500000000087
1574711024,2,-130.9999999999987,-200.40000000000853
1574711025,3,-131.8499999999989,-199.4000000000083
1574711026,2,-132.69999999999908,-198.4500000000081
1574711027,2,-133.6999999999993,-197.50000000000787
1574711028,3,-134.74999999999952,-196.60000000000767
1574711029,3,-135.8499999999997,-195.70000000000746
1574711030,2,-136.89999999999992,-194.85000000000727
1574711031,2,-137.95000000000013,-194.00000000000708
1574711032,2,-139.05000000000032,-193.15000000000688
1574711033,2,-140.15000000000052,-192.25000000000668
1574711034,2,-141.3000000000007,-191.5000000000065
1574711035,3,-142.45000000000087,-190.85000000000636
1574711036,3,-143.700000000001,-190.35000000000625
1574711037,3,-145.00000000000114,-189.85000000000613
1574711038,3,-146.25000000000128,-189.40000000000603
1574711039,4,-147.5500000000014,-189.10000000000596
1574711040,4,-148.80000000000155,-188.95000000000593
1574711041,4,-150.0000000000017,-188.95000000000593